requestId,호기정보,startX1,startY1,startZ1,endX1,endY1,endZ1,startThickness1,endThickness1,length1,weldingLeg1,startX2,startY2,startZ2,endX2,endY2,endZ2,startThickness2,endThickness2,length2,weldingLeg2
793027,B라인3번거더,15978.424,1362.176,-3.499,16526.421,1367.139,-3.229,12,12,548.02,4.5,15978.315,1374.176,-3.494,16526.312,1379.138,-3.224,12,12,548.02,4.5
794266,B라인3번거더,16534.181,510.174,-3.586,15986.184,505.211,-3.856,12,12,548.02,4.5,16534.073,522.174,-3.581,15986.076,517.211,-3.851,12,12,548.02,4.5
797210,B라인3번거더,16262.407,2976.869,-0.286,16236.393,5299.067,-1.937,12,12,2322.345,4.5,16250.407,2976.734,-0.289,16224.394,5298.933,-1.941,12,12,2322.345,4.5
799550,B라인3번거더,16332.527,4304.745,-1.206,16880.512,4310.883,-1.055,12,12,548.02,4.5,16332.393,4316.744,-1.215,16880.378,4322.883,-1.063,12,12,548.02,4.5
801443,B라인3번거더,16611.39,2694.97,-2.629,16635.424,41.064,-3.734,12,12,2654.016,4.5,16599.39,2694.862,-2.635,16623.424,40.955,-3.74,12,12,2654.016,4.5
802633,B라인3번거더,16708.394,1368.787,-3.14,17256.391,1373.749,-2.87,12,12,548.02,4.5,16708.285,1380.786,-3.135,17256.282,1385.749,-2.865,12,12,548.02,4.5
805262,B라인3번거더,16992.361,2985.046,-0.084,16966.439,5299.067,-1.73,12,12,2314.167,4.5,16980.361,2984.911,-0.087,16954.44,5298.933,-1.733,12,12,2314.167,4.5
807574,B라인3번거더,17062.481,4312.922,-1.005,17610.467,4319.061,-0.853,12,12,548.02,4.5,17062.347,4324.921,-1.013,17610.332,4331.06,-0.862,12,12,548.02,4.5
809667,B라인3번거더,17341.36,2701.581,-2.269,17365.394,47.674,-3.375,12,12,2654.016,4.5,17329.36,2701.472,-2.275,17353.394,47.566,-3.381,12,12,2654.016,4.5
810978,B라인3번거더,17438.364,1375.397,-2.78,17986.361,1380.36,-2.51,12,12,548.02,4.5,17438.255,1387.397,-2.775,17986.252,1392.359,-2.505,12,12,548.02,4.5
813288,B라인3번거더,17722.315,2993.223,0.117,17696.485,5299.067,-1.523,12,12,2305.99,4.5,17710.316,2993.088,0.114,17684.486,5298.933,-1.526,12,12,2305.99,4.5
814923,B라인3번거더,17782.971,5166.046,-1.404,18330.958,5172.184,-1.253,12,12,548.021,4.5,17782.836,5178.045,-1.413,18330.823,5184.184,-1.261,12,12,548.021,4.5
816866,B라인3번거더,18340.423,4327.238,-0.652,17792.436,4321.099,-0.803,12,12,548.021,4.5,18340.288,4339.237,-0.66,17792.301,4333.098,-0.812,12,12,548.021,4.5
819080,B라인3번거더,18071.33,2708.191,-1.91,18095.364,54.285,-3.015,12,12,2654.016,4.5,18059.33,2708.083,-1.915,18083.364,54.176,-3.021,12,12,2654.016,4.5
820676,B라인3번거더,18160.681,2226.973,-2.068,18708.68,2231.936,-1.798,12,12,548.021,4.5,18160.573,2238.973,-2.063,18708.572,2243.935,-1.793,12,12,548.021,4.5
822270,B라인3번거더,18168.334,1382.008,-2.42,18716.332,1386.97,-2.15,12,12,548.021,4.5,18168.225,1394.007,-2.415,18716.224,1398.97,-2.145,12,12,548.021,4.5
824460,B라인3번거더,18452.271,3001.4,0.319,18426.533,5299.067,-1.316,12,12,2297.812,4.5,18440.272,3001.265,0.316,18414.533,5298.933,-1.319,12,12,2297.812,4.5
825944,B라인3번거더,18522.392,4329.276,-0.602,19070.377,4335.415,-0.45,12,12,548.02,4.5,18522.257,4341.275,-0.61,19070.242,4347.414,-0.459,12,12,548.02,4.5
828375,B라인3번거더,18801.302,2714.802,-1.55,18825.336,60.895,-2.656,12,12,2654.016,4.5,18789.302,2714.693,-1.556,18813.336,60.787,-2.661,12,12,2654.016,4.5
830550,B라인3번거더,18898.305,1388.618,-2.061,19446.302,1393.581,-1.791,12,12,548.02,4.5,18898.197,1400.618,-2.056,19446.194,1405.58,-1.786,12,12,548.02,4.5
833400,B라인3번거더,19182.225,3009.577,0.52,19156.578,5299.067,-1.108,12,12,2289.635,4.5,19170.226,3009.442,0.517,19144.579,5298.933,-1.112,12,12,2289.635,4.5
835507,B라인3번거더,19252.346,4337.453,-0.4,19800.331,4343.592,-0.249,12,12,548.02,4.5,19252.212,4349.452,-0.409,19800.197,4355.591,-0.257,12,12,548.02,4.5
838529,B라인3번거더,19531.272,2721.413,-1.19,19555.306,67.506,-2.296,12,12,2654.016,4.5,19519.272,2721.304,-1.196,19543.306,67.397,-2.302,12,12,2654.016,4.5
840708,B라인3번거더,19628.275,1395.229,-1.701,20176.272,1400.191,-1.431,12,12,548.02,4.5,19628.167,1407.228,-1.696,20176.164,1412.191,-1.426,12,12,548.02,4.5
842639,B라인3번거더,19912.179,3017.754,0.722,19886.624,5299.067,-0.901,12,12,2281.457,4.5,19900.18,3017.619,0.718,19874.625,5298.933,-0.904,12,12,2281.457,4.5
843884,B라인3번거더,19982.3,4345.63,-0.199,20530.285,4351.769,-0.047,12,12,548.02,4.5,19982.166,4357.629,-0.207,20530.151,4363.768,-0.056,12,12,548.02,4.5
845162,B라인3번거더,19991.9,3488.684,0.411,20539.885,3494.823,0.562,12,12,548.02,4.5,19991.765,3500.683,0.402,20539.75,3506.822,0.554,12,12,548.02,4.5
847810,B라인3번거더,20261.242,2728.023,-0.831,20285.276,74.116,-1.936,12,12,2654.016,4.5,20249.242,2727.914,-0.836,20273.276,74.008,-1.942,12,12,2654.016,4.5
849900,B라인3번거더,20358.245,1401.839,-1.341,20906.242,1406.802,-1.071,12,12,548.02,4.5,20358.137,1413.839,-1.336,20906.134,1418.802,-1.066,12,12,548.02,4.5
851331,B라인3번거더,20642.134,3025.931,0.923,20616.67,5299.067,-0.694,12,12,2273.279,4.5,20630.134,3025.797,0.92,20604.671,5298.933,-0.697,12,12,2273.279,4.5
852322,B라인3번거더,20712.254,4353.807,0.003,21260.239,4359.946,0.154,12,12,548.02,4.5,20712.12,4365.806,-0.006,21260.105,4371.945,0.145,12,12,548.02,4.5
854885,B라인3번거더,20991.212,2734.634,-0.471,21015.246,80.727,-1.577,12,12,2654.016,4.5,20979.212,2734.525,-0.477,21003.246,80.618,-1.582,12,12,2654.016,4.5
857297,B라인3번거더,21088.215,1408.45,-0.982,21441.211,1411.647,-0.808,12,12,353.01,4.5,21088.107,1420.449,-0.977,21441.102,1423.646,-0.803,12,12,353.01,4.5
859623,B라인3번거더,21094.799,681.48,-1.285,21447.794,684.676,-1.111,12,12,353.01,4.5,21094.69,693.479,-1.28,21447.685,696.676,-1.106,12,12,353.01,4.5
860718,B라인3번거더,21372.093,3033.608,1.125,21346.716,5299.067,-0.487,12,12,2265.602,4.5,21360.094,3033.474,1.122,21334.716,5298.933,-0.49,12,12,2265.602,4.5
861715,B라인3번거더,21442.208,4361.984,0.204,21799.068,4365.982,0.303,12,12,356.882,4.5,21442.074,4373.983,0.196,21798.933,4377.981,0.294,12,12,356.882,4.5
864101,B라인3번거더,21641.185,2740.52,-0.151,21652.324,1510.555,-0.663,12,12,1230.016,4.5,21629.185,2740.411,-0.157,21640.324,1510.446,-0.669,12,12,1230.016,4.5
481443,B라인3번거더,15293.077,64.178,1.057,15313.252,2720.117,2.495,12,12,2656.016,4.5,15305.077,64.087,1.05,15325.252,2720.026,2.488,12,12,2656.016,4.5
491084,B라인3번거더,15400.243,1403.41,1.726,15948.247,1399.248,1.409,12,12,548.02,4.5,15400.152,1391.411,1.72,15948.156,1387.248,1.403,12,12,548.02,4.5
