requestId,호기정보,startX1,startY1,startZ1,endX1,endY1,endZ1,startThickness1,endThickness1,length1,weldingLeg1,startX2,startY2,startZ2,endX2,endY2,endZ2,startThickness2,endThickness2,length2,weldingLeg2
251524,B라인2번거더,9893.323,1639.784,7.419,8396.411,1621.984,9.804,12,12,1497.02,4.5,9893.466,1627.784,7.41,8396.554,1609.985,9.795,12,12,1497.02,4.5
254143,B라인2번거더,8404.044,980.029,9.331,9900.956,997.829,6.946,12,12,1497.02,4.5,8404.186,968.03,9.322,9901.098,985.83,6.937,12,12,1497.02,4.5
256672,B라인2번거더,8708.878,3013.4,3.247,8704.491,5299.011,4.189,12,12,2285.616,4.5,8696.878,3013.377,3.249,8692.491,5298.988,4.191,12,12,2285.616,4.5
258711,B라인2번거더,8791.342,4329.568,3.773,9339.361,4330.62,3.673,12,12,548.02,4.5,8791.319,4341.568,3.778,9339.338,4342.62,3.678,12,12,548.02,4.5
261018,B라인2번거더,8867.541,1530.587,8.984,8873.01,1070.604,8.645,12,12,460.016,4.5,8879.54,1530.73,8.965,8885.009,1070.747,8.626,12,12,460.016,4.5
263190,B라인2번거더,9237.35,1716.982,8.525,9226.484,2630.932,9.199,12,12,914.016,4.5,9249.349,1717.124,8.506,9238.483,2631.075,9.18,12,12,914.016,4.5
265128,B라인2번거더,9247.147,893.056,7.918,9257.754,0.929,7.261,12,12,892.19,4.5,9259.146,893.198,7.899,9269.753,1.071,7.242,12,12,892.19,4.5
267671,B라인2번거더,9438.877,3014.801,3.113,9434.492,5299.012,4.054,12,12,2284.215,4.5,9426.877,3014.778,3.115,9422.492,5298.989,4.056,12,12,2284.215,4.5
270061,B라인2번거더,9521.341,4330.969,3.64,10069.359,4332.021,3.539,12,12,548.02,4.5,9521.318,4342.969,3.645,10069.336,4344.021,3.544,12,12,548.02,4.5
272627,B라인2번거더,10070.981,3487.023,3.191,9522.963,3485.971,3.292,12,12,548.02,4.5,10070.958,3499.023,3.196,9522.94,3497.971,3.296,12,12,548.02,4.5
274350,B라인2번거더,9966.43,2639.731,8.02,9997.805,0.929,6.075,12,12,2638.99,4.5,9978.429,2639.874,8.001,10009.804,1.071,6.056,12,12,2638.99,4.5
277170,B라인2번거더,10168.873,3017.202,2.98,10164.494,5299.011,3.92,12,12,2281.814,4.5,10156.873,3017.179,2.982,10152.494,5298.988,3.922,12,12,2281.814,4.5
282867,B라인2번거더,10251.339,4332.371,3.506,10799.358,4333.422,3.406,12,12,548.02,4.5,10251.316,4344.371,3.511,10799.335,4345.422,3.411,12,12,548.02,4.5
285748,B라인2번거더,10706.377,2648.53,6.841,10737.857,0.929,4.89,12,12,2647.789,4.5,10718.376,2648.672,6.822,10749.856,1.071,4.87,12,12,2647.789,4.5
288031,B라인2번거더,10898.872,3018.604,1.846,10894.495,5299.012,2.786,12,12,2280.412,4.5,10886.872,3018.581,1.848,10882.495,5298.989,2.788,12,12,2280.412,4.5
290325,B라인2번거더,10979.693,5190.77,2.725,11527.711,5191.822,2.625,12,12,548.02,4.5,10979.67,5202.77,2.73,11527.688,5203.822,2.63,12,12,548.02,4.5
292550,B라인2번거더,11529.356,4334.824,2.272,10981.338,4333.772,2.372,12,12,548.02,4.5,11529.333,4346.824,2.277,10981.315,4345.772,2.377,12,12,548.02,4.5
294683,B라인2번거더,10982.547,3703.773,2.113,11530.566,3704.825,2.012,12,12,548.02,4.5,10982.524,3715.773,2.118,11530.543,3716.825,2.017,12,12,548.02,4.5
297304,B라인2번거더,11446.288,2660.328,5.664,11477.889,2.501,3.705,12,12,2658.016,4.5,11458.287,2660.471,5.645,11489.888,2.644,3.686,12,12,2658.016,4.5
299716,B라인2번거더,11628.87,3020.005,1.712,11624.496,5299.012,2.651,12,12,2279.011,4.5,11616.87,3019.982,1.714,11612.496,5298.988,2.653,12,12,2279.011,4.5
302168,B라인2번거더,11711.337,4335.173,2.238,12259.355,4336.225,2.138,12,12,548.02,4.5,11711.313,4347.173,2.243,12259.332,4348.225,2.143,12,12,548.02,4.5
304852,B라인2번거더,12186.235,2669.127,4.485,12217.836,11.3,2.526,12,12,2658.016,4.5,12198.234,2669.27,4.466,12229.835,11.443,2.507,12,12,2658.016,4.5
307328,B라인2번거더,12358.869,3021.406,1.578,12354.497,5299.011,2.517,12,12,2277.61,4.5,12346.869,3021.383,1.581,12342.498,5298.988,2.519,12,12,2277.61,4.5
309620,B라인2번거더,12441.335,4336.575,2.105,12801.354,4337.266,2.039,12,12,360.019,4.5,12441.312,4348.575,2.11,12801.331,4349.266,2.044,12,12,360.019,4.5
313071,B라인2번거더,13014.847,702.009,2.714,14482.823,690.858,1.865,12,12,1468.019,4.5,13014.755,690.009,2.707,14482.731,678.859,1.858,12,12,1468.019,4.5
315323,B라인2번거더,13020.255,1413.988,3.099,14488.231,1402.838,2.25,12,12,1468.019,4.5,13020.164,1401.989,3.092,14488.14,1390.838,2.243,12,12,1468.019,4.5
320424,B라인2번거더,13150.613,5027.937,1.869,14618.62,5033.985,0.922,12,12,1468.019,4.5,13150.564,5039.937,1.861,14618.57,5045.985,0.914,12,12,1468.019,4.5
