requestId,호기정보,startX1,startY1,startZ1,endX1,endY1,endZ1,startThickness1,endThickness1,length1,weldingLeg1,startX2,startY2,startZ2,endX2,endY2,endZ2,startThickness2,endThickness2,length2,weldingLeg2
275878,B라인2번거더,14062.682,1975.038,5.018,14084.798,17.163,4.493,12,12,1958.0,5,14050.683,1974.902,5.014,14072.799,17.027,4.489,12,12,1958.0,5
592199,B라인2번거더,9713.536,2818.761,11.078,7368.197,2806.744,9.523,10,10,2345.371,5.5,9713.485,2828.761,11.1,7368.145,2816.744,9.544,10,10,2345.371,5.5
708618,B라인2번거더,9717.227,2098.772,9.543,7371.887,2086.755,7.987,10,10,2345.371,5.5,9717.175,2108.772,9.564,7371.836,2096.755,8.009,10,10,2345.371,5.5
709855,B라인2번거더,8255.219,1137.826,4.314,9856.51,1136.466,2.164,,,1601.293,5,8255.231,1152.826,4.314,9856.522,1151.466,2.164,,,1601.293,5
713233,B라인2번거더,9763.536,2819.017,11.111,12108.876,2831.035,12.667,10,10,2345.371,5.5,9763.485,2829.017,11.133,12108.824,2841.034,12.688,10,10,2345.371,5.5
716556,B라인2번거더,9767.226,2099.029,9.576,12112.566,2111.046,11.132,10,10,2345.371,5.5,9767.175,2109.028,9.597,12112.514,2121.046,11.153,10,10,2345.371,5.5
718218,B라인2번거더,10451.312,509.036,2.002,12134.388,455.287,5.178,,,1683.937,5,10451.79,524.029,2.002,12134.866,470.279,5.178,,,1683.937,5
719614,B라인2번거더,10469.706,1360.862,10.846,12114.605,1395.312,5.476,,,1645.269,5,10469.392,1375.859,10.846,12114.291,1410.309,5.476,,,1645.269,5
720836,B라인2번거더,12393.507,868.045,3.704,13927.299,974.753,2.471,14,14,1537.5,4.5,12392.536,882.012,3.677,13926.328,988.72,2.443,14,14,1537.5,4.5
721439,B라인2번거더,12748.628,1897.322,38.383,13707.844,1906.081,33.709,,,959.267,5,12748.491,1912.322,38.383,13707.707,1921.081,33.709,,,959.267,5
722043,B라인2번거더,13164.323,2732.82,33.1,14251.824,2733.448,32.489,,,1087.501,5,13164.314,2747.82,33.1,14251.815,2748.448,32.489,,,1087.501,5
726368,B라인2번거더,12846.983,4737.067,8.695,15192.343,4743.807,5.952,10,10,2345.371,5.5,12847.012,4727.067,8.695,15192.371,4733.808,5.952,10,10,2345.371,5.5
730219,B라인2번거더,15194.412,4023.81,5.958,12849.052,4017.07,8.701,10,10,2345.371,5.5,15194.441,4013.81,5.958,12849.081,4007.07,8.701,10,10,2345.371,5.5
459684,B라인2번거더,8418.64,637.211,-0.324,6730.798,661.703,0.241,12,12,1688.02,4.5,8418.814,649.21,-0.324,6730.972,673.702,0.241,12,12,1688.02,4.5
461512,B라인2번거더,6742.337,3019.757,3.762,6771.777,5298.922,4.509,12,12,2279.355,4.5,6730.338,3019.912,3.763,6759.778,5299.077,4.51,12,12,2279.355,4.5
462648,B라인2번거더,6741.346,1388.626,0.286,8429.188,1364.135,-0.279,12,12,1688.02,4.5,6741.52,1400.625,0.286,8429.362,1376.133,-0.279,12,12,1688.02,4.5
463748,B라인2번거더,7408.437,2009.013,0.104,6750.487,2018.56,0.325,12,12,658.02,4.5,7408.611,2021.011,0.105,6750.661,2030.559,0.325,12,12,658.02,4.5
465631,B라인2번거더,6836.174,3704.11,3.978,7494.139,3695.611,3.912,12,12,658.02,4.5,6836.329,3716.109,3.982,7494.294,3707.61,3.916,12,12,658.02,4.5
471000,B라인2번거더,6844.311,4334.057,4.185,8532.19,4312.255,4.014,12,12,1688.02,4.5,6844.466,4346.056,4.189,8532.345,4324.254,4.018,12,12,1688.02,4.5
473072,B라인2번거더,8541.579,5039.195,4.252,6853.701,5060.997,4.423,12,12,1688.02,4.5,8541.734,5051.194,4.256,6853.856,5072.996,4.427,12,12,1688.02,4.5
474769,B라인2번거더,7515.538,2705.04,0.115,7497.684,1474.654,0.039,12,12,1230.516,4.5,7503.539,2705.214,0.119,7485.685,1474.828,0.043,12,12,1230.516,4.5
476958,B라인2번거더,7582.267,3008.908,3.677,7598.16,4239.321,4.08,12,12,1230.516,4.5,7570.268,3009.063,3.679,7586.161,4239.476,4.082,12,12,1230.516,4.5
478911,B라인2번거더,8965.647,1983.38,1.681,10491.977,2028.223,11.419,12,12,1527.02,4.5,8965.295,1995.375,1.688,10491.625,2040.217,11.426,12,12,1527.02,4.5
480559,B라인2번거더,8973.832,5067.838,-2.662,10503.361,5099.528,4.052,12,12,1529.872,4.5,8973.584,5079.836,-2.676,10503.112,5111.526,4.038,12,12,1529.872,4.5
481662,B라인2번거더,10510.833,1386.5,11.041,8984.503,1341.657,1.302,12,12,1527.02,4.5,10510.481,1398.495,11.048,8984.151,1353.652,1.309,12,12,1527.02,4.5
482756,B라인2번거더,8988.639,4352.992,-1.832,10518.168,4384.682,4.883,12,12,1529.872,4.5,8988.391,4364.99,-1.846,10517.919,4396.68,4.869,12,12,1529.872,4.5
484065,B라인2번거더,10531.463,3742.82,5.628,9001.935,3711.13,-1.086,12,12,1529.872,4.5,10531.215,3754.818,5.614,9001.686,3723.128,-1.1,12,12,1529.872,4.5
485176,B라인2번거더,10531.833,671.808,10.619,9005.503,626.966,0.881,12,12,1527.02,4.5,10531.48,683.803,10.626,9005.151,638.96,0.888,12,12,1527.02,4.5
486605,B라인2번거더,10634.259,79.553,10.81,10556.015,2742.419,12.381,12,12,2664.016,4.5,10646.253,79.905,10.887,10568.01,2742.771,12.457,12,12,2664.016,4.5
488068,B라인2번거더,10630.88,3047.223,6.811,10584.239,5298.876,4.196,12,12,2252.137,4.5,10642.877,3047.472,6.864,10596.237,5299.125,4.249,12,12,2252.137,4.5
488991,B라인2번거더,10895.861,2752.403,14.549,10974.105,89.538,12.979,12,12,2664.016,4.5,10907.856,2752.756,14.626,10986.1,89.89,13.055,12,12,2664.016,4.5
489986,B라인2번거더,10971.26,3054.284,15.306,10924.766,5298.876,12.699,12,12,2245.075,4.5,10983.257,3054.532,15.358,10936.763,5299.124,12.751,12,12,2245.075,4.5
492020,B라인2번거더,12106.065,4810.779,1.631,12661.083,4811.612,1.387,12,12,555.02,4.5,12106.047,4822.779,1.626,12661.065,4823.612,1.382,12,12,555.02,4.5
493550,B라인2번거더,12107.498,3856.78,2.059,12662.517,3857.614,1.815,12,12,555.02,4.5,12107.48,3868.78,2.053,12662.499,3869.613,1.809,12,12,555.02,4.5
496095,B라인2번거더,12438.418,2773.965,0.922,12453.99,109.995,0.485,12,12,2664.016,4.5,12450.418,2774.035,0.92,12465.99,110.065,0.483,12,12,2664.016,4.5
496095,B라인2번거더,12453.99,109.995,0.485,12448.862,987.256,0.629,12,12,877.277,4.5,12465.99,110.065,0.483,12460.862,987.327,0.627,12,12,877.277,4.5
497635,B라인2번거더,12543.123,1454.546,0.689,13286.129,1458.89,0.559,12,12,743.02,4.5,12543.193,1442.547,0.687,13286.2,1446.89,0.557,12,12,743.02,4.5
499802,B라인2번거더,12760.773,3015.252,2.15,12757.341,5299.009,1.126,12,12,2283.759,4.5,12748.773,3015.234,2.155,12745.341,5298.991,1.131,12,12,2283.759,4.5
501303,B라인2번거더,12843.064,4811.886,1.307,13586.082,4813.002,0.981,12,12,743.02,4.5,12843.046,4823.886,1.302,13586.064,4825.002,0.975,12,12,743.02,4.5
502708,B라인2번거더,12844.497,3857.887,1.735,13587.516,3859.003,1.408,12,12,743.02,4.5,12844.479,3869.887,1.729,13587.498,3871.003,1.403,12,12,743.02,4.5
505590,B라인2번거더,13363.42,2776.372,0.76,13378.957,118.401,0.324,12,12,2658.016,4.5,13375.42,2776.442,0.758,13390.957,118.472,0.322,12,12,2658.016,4.5
506924,B라인2번거더,13468.107,1459.953,0.527,14211.114,1464.296,0.397,12,12,743.02,4.5,13468.177,1447.953,0.525,14211.184,1452.297,0.395,12,12,743.02,4.5
508149,B라인2번거더,13472.286,744.966,0.41,15130.277,754.657,0.12,12,12,1658.02,4.5,13472.356,732.966,0.408,15130.347,742.657,0.118,12,12,1658.02,4.5
510014,B라인2번거더,13685.768,3019.142,1.742,13682.342,5299.009,0.72,12,12,2279.87,4.5,13673.768,3019.124,1.747,13670.342,5298.991,0.725,12,12,2279.87,4.5
855022,B라인2번거더,8111.374,4387.088,2.362,6423.455,4368.616,2.187,12,12,1688.02,4.5,8111.505,4375.088,2.357,6423.587,4356.616,2.182,12,12,1688.02,4.5
856287,B라인2번거더,6431.411,3641.659,1.854,8119.329,3660.131,2.028,12,12,1688.02,4.5,6431.542,3629.66,1.848,8119.461,3648.132,2.023,12,12,1688.02,4.5
857837,B라인2번거더,6937.253,2739.496,1.768,6955.457,1509.115,1.852,12,12,1230.516,4.5,6949.252,2739.674,1.766,6967.456,1509.293,1.85,12,12,1230.516,4.5
858938,B라인2번거더,7165.491,4461.734,2.303,7156.328,5298.934,2.688,12,12,837.251,4.5,7177.49,4461.865,2.305,7168.328,5299.066,2.689,12,12,837.251,4.5
860754,B라인2번거더,8369.989,809.195,0.669,9896.949,800.451,10.919,12,12,1527.02,4.5,8369.92,797.195,0.66,9896.88,788.452,10.91,12,12,1527.02,4.5
861846,B라인2번거더,9900.622,1442.441,11.404,8373.662,1451.184,1.155,12,12,1527.02,4.5,9900.553,1430.441,11.395,8373.593,1439.184,1.146,12,12,1527.02,4.5
862933,B라인2번거더,9904.712,2157.429,11.945,8377.752,2166.172,1.695,12,12,1527.02,4.5,9904.644,2145.429,11.935,8377.684,2154.173,1.686,12,12,1527.02,4.5
212448,B라인2번거더,9989.86,87.9,11.032,10005.101,2751.871,13.045,12,12,2664.016,4.5,9977.861,87.969,10.951,9993.101,2751.94,12.965,12,12,2664.016,4.5
212448,B라인2번거더,9989.86,87.9,11.032,10005.101,2751.871,13.045,12,12,2664.016,4.5,9977.861,87.969,10.951,9993.101,2751.94,12.965,12,12,2664.016,4.5
212448,B라인2번거더,9989.86,87.9,11.032,10005.101,2751.871,13.045,12,12,2664.016,4.5,9977.861,87.969,10.951,9993.101,2751.94,12.965,12,12,2664.016,4.5
212448,B라인2번거더,9989.86,87.9,11.032,10005.101,2751.871,13.045,12,12,2664.016,4.5,9977.861,87.969,10.951,9993.101,2751.94,12.965,12,12,2664.016,4.5
212448,B라인2번거더,9989.86,87.9,11.032,10005.101,2751.871,13.045,12,12,2664.016,4.5,9977.861,87.969,10.951,9993.101,2751.94,12.965,12,12,2664.016,4.5
212448,B라인2번거더,9989.86,87.9,11.032,10005.101,2751.871,13.045,12,12,2664.016,4.5,9977.861,87.969,10.951,9993.101,2751.94,12.965,12,12,2664.016,4.5
212448,B라인2번거더,9989.86,87.9,11.032,10005.101,2751.871,13.045,12,12,2664.016,4.5,9977.861,87.969,10.951,9993.101,2751.94,12.965,12,12,2664.016,4.5
