requestId,호기정보,startX1,startY1,startZ1,endX1,endY1,endZ1,startThickness1,endThickness1,length1,weldingLeg1,startX2,startY2,startZ2,endX2,endY2,endZ2,startThickness2,endThickness2,length2,weldingLeg2
876557,B라인2번거더,8215.166,2539.259,4.291,8266.935,0.877,3.483,12,12,2538.91,4.5,8227.164,2539.504,4.285,8278.933,1.122,3.478,12,12,2538.91,4.5
877654,B라인2번거더,8290.245,1162.472,3.831,8938.13,1175.686,3.528,12,12,648.02,4.5,8290.49,1150.475,3.827,8938.374,1163.688,3.524,12,12,648.02,4.5
879604,B라인2번거더,8773.408,2753.11,3.307,8764.68,5299.02,3.465,12,12,2545.926,4.5,8761.408,2753.069,3.289,8752.68,5298.979,3.447,12,12,2545.926,4.5
881469,B라인2번거더,8803.715,4119.237,3.443,9451.73,4121.459,4.405,12,12,648.02,4.5,8803.674,4131.237,3.444,9451.689,4133.459,4.406,12,12,648.02,4.5
883185,B라인2번거더,8945.014,2554.144,3.95,8997.087,0.877,3.138,12,12,2553.798,4.5,8957.012,2554.389,3.944,9009.084,1.122,3.132,12,12,2553.798,4.5
884317,B라인2번거더,9020.093,1177.357,3.49,9667.978,1190.571,3.187,12,12,648.02,4.5,9020.338,1165.36,3.486,9668.223,1178.573,3.183,12,12,648.02,4.5
886198,B라인2번거더,9503.403,2755.612,4.39,9494.684,5299.02,4.548,12,12,2543.423,4.5,9491.403,2755.571,4.372,9482.684,5298.979,4.53,12,12,2543.423,4.5
888052,B라인2번거더,9533.71,4121.74,4.527,10181.725,4123.961,5.488,12,12,648.02,4.5,9533.669,4133.74,4.527,10181.684,4135.961,5.489,12,12,648.02,4.5
889828,B라인2번거더,9674.862,2569.029,3.609,9727.239,0.877,2.792,12,12,2568.686,4.5,9686.86,2569.274,3.603,9739.236,1.122,2.787,12,12,2568.686,4.5
891261,B라인2번거더,9749.941,1192.242,3.149,10397.826,1205.456,2.846,12,12,648.02,4.5,9750.186,1180.245,3.145,10398.071,1193.458,2.843,12,12,648.02,4.5
893046,B라인2번거더,9767.171,347.418,2.88,10415.056,360.632,2.578,12,12,648.02,4.5,9767.416,335.421,2.876,10415.301,348.634,2.574,12,12,648.02,4.5
894903,B라인2번거더,10233.398,2758.115,5.473,10224.687,5299.02,5.631,12,12,2540.921,4.5,10221.398,2758.074,5.455,10212.687,5298.979,5.613,12,12,2540.921,4.5
896985,B라인2번거더,10263.705,4124.242,5.61,10911.72,4126.464,6.571,12,12,648.02,4.5,10263.664,4136.242,5.611,10911.679,4138.464,6.572,12,12,648.02,4.5
899170,B라인2번거더,10404.731,2582.914,3.268,10457.39,0.877,2.447,12,12,2582.574,4.5,10416.728,2583.159,3.262,10469.388,1.122,2.441,12,12,2582.574,4.5
900537,B라인2번거더,10479.789,1207.127,2.808,11127.674,1220.341,2.505,12,12,648.02,4.5,10480.034,1195.13,2.804,11127.919,1208.343,2.502,12,12,648.02,4.5
902964,B라인2번거더,10963.393,2760.617,6.556,10954.691,5299.02,6.714,12,12,2538.418,4.5,10951.393,2760.576,6.539,10942.691,5298.979,6.696,12,12,2538.418,4.5
904812,B라인2번거더,11134.579,2597.799,2.927,11187.542,0.877,2.101,12,12,2597.462,4.5,11146.577,2598.044,2.921,11199.54,1.122,2.095,12,12,2597.462,4.5
906221,B라인2번거더,11192.163,2078.85,2.74,11840.048,2092.063,2.437,12,12,648.02,4.5,11192.407,2066.852,2.736,11840.292,2080.066,2.433,12,12,648.02,4.5
907385,B라인2번거더,11857.522,1235.226,2.165,11209.638,1222.013,2.467,12,12,648.02,4.5,11857.767,1223.228,2.161,11209.882,1210.015,2.463,12,12,648.02,4.5
909382,B라인2번거더,11222.483,592.144,2.267,11870.368,605.357,1.964,12,12,648.02,4.5,11222.728,580.146,2.263,11870.613,593.359,1.96,12,12,648.02,4.5
911160,B라인2번거더,11693.388,2763.12,7.64,11684.695,5299.02,7.797,12,12,2535.916,4.5,11681.389,2763.078,7.622,11672.695,5298.979,7.779,12,12,2535.916,4.5
912477,B라인2번거더,11721.229,4848.743,7.821,13289.237,4854.118,10.148,12,12,1568.019,4.5,11721.188,4860.743,7.822,13289.196,4866.118,10.148,12,12,1568.019,4.5
913796,B라인2번거더,11723.67,4136.747,7.777,13291.678,4142.122,10.104,12,12,1568.019,4.5,11723.629,4148.747,7.778,13291.637,4154.122,10.104,12,12,1568.019,4.5
915714,B라인2번거더,11864.427,2612.684,2.586,11917.694,0.877,1.755,12,12,2612.35,4.5,11876.425,2612.929,2.581,11929.691,1.122,1.75,12,12,2612.35,4.5
917013,B라인2번거더,11939.486,1236.898,2.126,12587.37,1250.111,1.824,12,12,648.02,4.5,11939.73,1224.9,2.123,12587.615,1238.113,1.82,12,12,648.02,4.5
126665,B라인2번거더,8303.866,4318.56,5.751,7025.847,4318.74,6.172,12,12,1278.02,4.5,8303.868,4330.56,5.75,7025.849,4330.74,6.17,12,12,1278.02,4.5
128468,B라인2번거더,8302.256,1813.698,2.581,9924.264,1817.77,2.752,12,12,1622.013,4.5,8302.225,1825.698,2.585,9924.234,1829.77,2.756,12,12,1622.013,4.5
684100,B라인2번거더,8303.866,4318.56,5.751,7025.847,4318.74,6.172,12,12,1278.02,4.5,8303.868,4330.56,5.75,7025.849,4330.74,6.17,12,12,1278.02,4.5
201349,B라인2번거더,8123.673,858.247,2.252,6817.167,854.967,2.113,12,12,1306.51,4.5,8123.643,870.247,2.255,6817.137,866.967,2.117,12,12,1306.51,4.5
208683,B라인2번거더,6940.67,2990.72,6.368,6940.994,5298.999,6.076,12,12,2308.279,4.5,6928.67,2990.722,6.372,6928.994,5299.001,6.08,12,12,2308.279,4.5
211682,B라인2번거더,8304.652,858.701,2.271,9633.658,862.038,2.411,12,12,1329.01,4.5,8304.623,870.701,2.275,9633.628,874.038,2.415,12,12,1329.01,4.5
213859,B라인2번거더,8400.67,2990.515,5.888,8400.994,5298.999,5.595,12,12,2308.484,4.5,8388.67,2990.517,5.892,8388.994,5299.001,5.599,12,12,2308.484,4.5
218139,B라인2번거더,8485.847,4318.534,5.692,9033.866,4318.458,5.511,12,12,548.02,4.5,8485.849,4330.534,5.69,9033.868,4330.458,5.51,12,12,548.02,4.5
220363,B라인2번거더,9130.994,5298.999,5.355,9130.67,2990.413,5.648,12,12,2308.586,4.5,9118.994,5299.001,5.359,9118.67,2990.415,5.651,12,12,2308.586,4.5
223115,B라인2번거더,9683.658,862.163,2.417,11012.664,865.499,2.557,12,12,1329.01,4.5,9683.628,874.163,2.421,11012.634,877.499,2.561,12,12,1329.01,4.5
225207,B라인2번거더,9860.671,2990.31,5.407,9860.995,5298.999,5.115,12,12,2308.689,4.5,9848.671,2990.312,5.411,9848.995,5299.001,5.119,12,12,2308.689,4.5
227704,B라인2번거더,9945.747,3598.829,5.302,11413.766,3598.623,4.819,12,12,1468.019,4.5,9945.748,3610.829,5.301,11413.767,3610.623,4.818,12,12,1468.019,4.5
229935,B라인2번거더,11413.865,4310.623,4.729,9945.847,4310.829,5.212,12,12,1468.019,4.5,11413.867,4322.623,4.728,9945.849,4322.829,5.211,12,12,1468.019,4.5
232789,B라인2번거더,10024.137,2665.039,3.038,10026.008,1920.026,2.796,12,12,745.016,4.5,10012.137,2665.009,3.037,10014.008,1919.996,2.795,12,12,745.016,4.5
235897,B라인2번거더,10116.263,1818.252,2.773,10476.262,1819.156,2.811,12,12,360.0,4.5,10116.233,1830.252,2.777,10476.232,1831.156,2.815,12,12,360.0,4.5
238669,B라인2번거더,10578.006,1921.412,2.855,10576.135,2666.425,3.097,12,12,745.016,4.5,10566.006,1921.381,2.854,10564.135,2666.394,3.095,12,12,745.015,4.5
241335,B라인2번거더,10590.87,4407.723,4.988,10590.995,5298.999,4.875,12,12,891.276,4.5,10578.87,4407.725,4.992,10578.995,5299.001,4.879,12,12,891.276,4.5
244560,B라인2번거더,10668.262,1819.638,2.831,11010.267,1820.496,2.867,12,12,342.006,4.5,10668.231,1831.638,2.835,11010.236,1832.496,2.871,12,12,342.006,4.5
247549,B라인2번거더,10675.938,4963.227,4.889,11413.957,4963.123,4.647,12,12,738.019,4.5,10675.939,4975.227,4.888,11413.959,4975.123,4.645,12,12,738.02,4.5
250964,B라인2번거더,11206.247,1820.988,2.888,12895.751,1825.229,3.067,12,12,1689.509,4.5,11206.217,1832.988,2.892,12895.721,1837.229,3.071,12,12,1689.509,4.5
254043,B라인2번거더,11208.644,865.991,2.578,12896.143,870.227,2.757,12,12,1687.504,4.5,11208.614,877.991,2.582,12898.118,882.232,2.761,12,12,1689.509,4.5
258498,B라인2번거더,11711.9,3973.0,19.409,13203.908,3967.845,16.527,12,12,1492.019,4.5,11711.941,3985.0,19.41,13203.95,3979.845,16.528,12,12,1492.02,4.5
265761,B라인2번거더,11714.119,4614.996,19.485,13206.126,4609.841,16.603,12,12,1492.019,4.5,11714.16,4626.996,19.486,13206.167,4621.841,16.604,12,12,1492.019,4.5
271113,B라인2번거더,12190.831,4528.364,18.553,12189.241,4068.335,18.499,12,12,460.031,4.5,12178.831,4528.405,18.577,12177.241,4068.377,18.522,12,12,460.031,4.5
274458,B라인2번거더,12560.609,3885.082,17.759,12557.451,2971.057,17.651,12,12,914.031,4.5,12548.61,3885.124,17.782,12545.452,2971.098,17.674,12,12,914.031,4.5
275867,B라인2번거더,12563.457,4709.046,17.856,12565.495,5298.979,17.926,12,12,589.937,4.5,12551.457,4709.088,17.88,12553.495,5299.02,17.949,12,12,589.936,4.5
277558,B라인2번거더,12945.751,1825.355,3.072,14635.255,1829.596,3.251,12,12,1689.509,4.5,12945.721,1837.355,3.076,14635.225,1841.596,3.255,12,12,1689.509,4.5
279005,B라인2번거더,12946.143,870.353,2.762,14633.642,874.589,2.941,12,12,1687.504,4.5,12948.118,882.358,2.766,14637.622,886.599,2.945,12,12,1689.509,4.5
280062,B라인2번거더,13297.445,2968.5,16.221,13305.498,5298.979,16.497,12,12,2330.493,4.5,13285.445,2968.541,16.245,13293.498,5299.021,16.52,12,12,2330.494,4.5
281583,B라인2번거더,14037.433,2965.944,10.792,14045.494,5298.979,11.068,12,12,2333.05,4.5,14025.433,2965.985,10.815,14033.494,5299.021,11.091,12,12,2333.05,4.5
365280,B라인2번거더,8924.902,5090.883,10.787,7058.098,5096.274,11.952,,,1866.812,5,8924.859,5075.883,10.787,7058.055,5081.274,11.952,,,1866.813,5
366481,B라인2번거더,7131.73,2802.973,10.141,8956.504,2796.865,9.416,,,1824.784,5,7131.68,2787.973,10.141,8956.454,2781.865,9.416,,,1824.784,5
367655,B라인2번거더,7232.309,3488.531,11.639,9115.428,3466.205,10.348,,,1883.251,5,7232.132,3473.532,11.639,9115.25,3451.206,10.348,,,1883.251,5
368840,B라인2번거더,7614.39,1756.839,8.088,9247.53,1751.4,7.099,,,1633.149,5,7614.34,1741.839,8.088,9247.48,1736.4,7.099,,,1633.149,5
369901,B라인2번거더,7643.574,1045.355,10.18,9264.587,1046.465,8.191,,,1621.015,5,7643.585,1030.355,10.18,9264.598,1031.465,8.191,,,1621.015,5
372036,B라인2번거더,8504.378,4226.56,10.238,7789.918,4225.911,10.516,10,10,714.46,5,8504.392,4211.56,10.238,7789.932,4210.911,10.516,,,714.46,5
373112,B라인2번거더,8513.546,412.009,7.585,10975.419,425.658,5.084,,,2461.912,5,8513.629,397.009,7.585,10975.502,410.658,5.084,,,2461.912,5
374175,B라인2번거더,8974.902,5090.739,10.755,10866.706,5085.275,9.574,,,1891.812,5,8974.859,5075.739,10.755,10866.663,5070.275,9.574,,,1891.813,5
375237,B라인2번거더,9006.504,2796.697,9.397,10856.277,2790.506,8.662,,,1849.784,5,9006.454,2781.697,9.397,10856.228,2775.506,8.662,,,1849.784,5
376379,B라인2번거더,9165.424,3465.612,10.313,11073.541,3442.99,9.005,,,1908.251,5,9165.247,3450.613,10.313,11073.363,3427.99,9.005,,,1908.251,5
377431,B라인2번거더,9297.53,1751.233,7.068,10955.67,1745.711,6.064,,,1658.149,5,9297.48,1736.233,7.068,10955.62,1730.711,6.064,,,1658.149,5
378468,B라인2번거더,9314.587,1046.5,8.129,10960.601,1047.627,6.11,,,1646.015,5,9314.598,1031.5,8.129,10960.611,1032.627,6.11,,,1646.015,5
380478,B라인2번거더,10165.397,4228.07,9.592,9485.85,4227.452,9.856,,,679.547,5,10165.41,4213.07,9.592,9485.863,4212.452,9.856,10,10,679.547,5
381537,B라인2번거더,11913.139,4187.074,9.586,13597.187,4196.486,11.278,,,1684.076,5,11913.223,4172.074,9.586,13597.271,4181.486,11.278,,,1684.076,5
