requestId,호기정보,startX1,startY1,startZ1,endX1,endY1,endZ1,startThickness1,endThickness1,length1,weldingLeg1,startX2,startY2,startZ2,endX2,endY2,endZ2,startThickness2,endThickness2,length2,weldingLeg2
973794,B라인3번거더,19464.321,2860.599,1.161,19479.165,5298.963,0.634,12,12,2438.41,4.5,19452.321,2860.672,1.167,19467.165,5299.036,0.64,12,12,2438.41,4.5
975081,B라인3번거더,19507.62,4225.376,0.847,20155.628,4221.431,0.505,12,12,648.02,4.5,19507.694,4237.376,0.845,20155.701,4233.431,0.503,12,12,648.02,4.5
976385,B라인3번거더,20160.845,5078.431,0.32,19512.838,5082.376,0.662,12,12,648.02,4.5,20160.918,5090.431,0.318,19512.911,5094.376,0.66,12,12,648.02,4.5
169931,B라인3번거더,15460.78,24.631,2.752,15454.117,2678.67,3.613,12,12,2654.047,4.5,15448.78,24.601,2.751,15442.118,2678.64,3.612,12,12,2654.047,4.5
172158,B라인3번거더,15517.41,2957.83,7.933,15525.5,5298.979,8.21,12,12,2341.163,4.5,15505.41,2957.872,7.956,15513.5,5299.021,8.233,12,12,2341.163,4.5
727101,B라인3번거더,15460.78,24.631,2.752,15454.117,2678.67,3.613,12,12,2654.047,4.5,15448.78,24.601,2.751,15442.118,2678.64,3.612,12,12,2654.047,4.5
283236,B라인3번거더,14777.416,2960.387,9.362,14785.497,5298.979,9.639,12,12,2338.606,4.5,14765.416,2960.428,9.385,14773.497,5299.021,9.662,12,12,2338.606,4.5
285834,B라인3번거더,16179.115,2680.49,3.69,16185.778,26.451,2.829,12,12,2654.047,4.5,16167.115,2680.46,3.689,16173.778,26.421,2.827,12,12,2654.047,4.5
287770,B라인3번거더,16904.112,2682.31,3.767,16910.775,28.271,2.905,12,12,2654.047,4.5,16892.112,2682.279,3.766,16898.775,28.241,2.904,12,12,2654.047,4.5
289408,B라인3번거더,16990.349,2185.509,3.615,17533.367,2186.872,3.672,12,12,543.02,4.5,16990.32,2197.509,3.618,17533.338,2198.872,3.676,12,12,543.02,4.5
290818,B라인3번거더,17535.695,1259.875,3.371,16992.678,1258.512,3.314,12,12,543.02,4.5,17535.664,1271.875,3.375,16992.646,1270.512,3.318,12,12,543.02,4.5
292826,B라인3번거더,17028.567,4004.542,13.138,18520.531,3991.878,13.067,12,12,1492.018,4.5,17028.668,4016.542,13.13,18520.633,4003.878,13.058,12,12,1492.018,4.5
297318,B라인3번거더,17034.016,4646.519,12.66,18525.98,4633.855,12.589,12,12,1492.018,4.5,17034.117,4658.518,12.651,18526.082,4645.855,12.58,12,12,1492.018,4.5
301614,B라인3번거더,17510.287,4557.489,12.701,17506.381,4097.474,13.043,12,12,460.032,4.5,17498.287,4557.591,12.701,17494.381,4097.576,13.044,12,12,460.031,4.5
305504,B라인3번거더,17629.11,2684.13,3.844,17635.773,30.091,2.982,12,12,2654.047,4.5,17617.11,2684.1,3.842,17623.773,30.061,2.981,12,12,2654.047,4.5
307864,B라인3번거더,17869.065,2998.357,13.841,17876.824,3912.355,13.161,12,12,914.031,4.5,17857.067,2998.459,13.842,17864.824,3912.457,13.161,12,12,914.031,4.5
310808,B라인3번거더,17883.817,4736.294,12.547,17888.594,5298.949,12.128,12,12,562.676,4.5,17871.819,4736.395,12.548,17876.594,5299.051,12.129,12,12,562.676,4.5
312908,B라인3번거더,18628.619,5298.949,12.088,18609.04,2992.076,13.806,12,12,2306.957,4.5,18616.621,5299.051,12.089,18597.04,2992.178,13.806,12,12,2306.957,4.5
315956,B라인3번거더,19299.106,2688.322,4.021,19305.767,34.283,3.159,12,12,2654.047,4.5,19287.106,2688.292,4.019,19293.767,34.253,3.158,12,12,2654.047,4.5
318665,B라인3번거더,19349.012,2985.795,13.77,19368.647,5298.949,12.048,12,12,2313.238,4.5,19337.012,2985.897,13.771,19356.647,5299.051,12.048,12,12,2313.239,4.5
321208,B라인3번거더,20088.961,2976.514,13.737,20108.673,5298.949,12.007,12,12,2322.52,4.5,20076.962,2976.616,13.737,20096.675,5299.051,12.008,12,12,2322.519,4.5
328472,B라인3번거더,20245.213,2247.68,3.977,20249.652,479.67,3.403,16,16,1768.016,8,20229.213,2247.64,3.975,20233.652,479.63,3.401,16,16,1768.016,8
331203,B라인3번거더,20828.934,2970.233,13.701,20848.701,5298.949,11.967,12,12,2328.801,4.5,20816.934,2970.335,13.702,20836.701,5299.051,11.968,12,12,2328.801,4.5
337931,B라인3번거더,20925.124,2284.387,4.06,20929.738,446.377,3.464,16,16,1838.016,8,20909.124,2284.346,4.059,20913.738,446.337,3.462,16,16,1838.016,8
394753,B라인3번거더,16803.236,4971.5,14.985,14391.216,4980.242,13.764,,,2412.036,5,16803.182,4956.5,14.985,14391.161,4965.242,13.764,,,2412.036,5
395785,B라인3번거더,16709.355,1778.573,5.352,14458.995,1741.746,6.774,,,2250.662,5,16709.602,1763.575,5.352,14459.24,1726.748,6.774,,,2250.663,5
396881,B라인3번거더,14578.582,1085.61,6.39,16807.422,1105.439,5.19,,,2228.928,5,14578.715,1070.61,6.39,16807.555,1090.44,5.19,,,2228.928,5
399869,B라인3번거더,14646.439,2748.522,8.579,16801.12,2785.121,8.827,10,10,2154.992,5,14646.269,2758.519,8.737,16800.95,2795.118,8.985,10,10,2154.992,5
400899,B라인3번거더,14708.564,403.463,6.491,16981.904,427.419,7.301,,,2273.467,5,14708.722,388.464,6.491,16982.062,412.419,7.301,,,2273.467,5
404053,B라인3번거더,14751.596,3496.039,11.256,17106.365,3528.488,10.87,10,10,2354.992,5,14751.458,3506.034,11.529,17106.227,3538.484,11.142,10,10,2354.992,5
405119,B라인3번거더,15356.235,4206.318,13.045,17040.283,4215.73,14.738,,,1684.076,5,15356.319,4191.318,13.045,17040.367,4200.73,14.738,,,1684.076,5
406120,B라인3번거더,16869.439,1778.435,4.964,19089.857,1805.487,5.101,,,2220.583,5,16869.623,1763.437,4.964,19090.041,1790.488,5.101,,,2220.583,5
407234,B라인3번거더,18607.136,4959.247,10.492,16952.684,4966.787,8.954,,,1654.471,5,18607.068,4944.247,10.492,16952.615,4951.787,8.954,,,1654.471,5
410139,B라인3번거더,17000.921,2798.515,9.008,18662.343,2826.736,9.199,10,10,1661.661,5,17001.091,2788.518,8.85,18662.513,2816.738,9.041,10,10,1661.661,5
411149,B라인3번거더,17031.408,1108.879,5.409,19121.191,1128.148,4.575,,,2089.871,5,17031.547,1093.88,5.409,19121.329,1113.148,4.575,,,2089.871,5
412148,B라인3번거더,17118.59,416.08,10.446,19212.276,437.222,7.492,,,2093.795,5,17118.438,431.079,10.446,19212.123,452.222,7.492,,,2093.795,5
413156,B라인3번거더,17180.012,4216.066,14.026,19562.402,4236.131,11.35,,,2382.477,5,17180.139,4201.066,14.026,19562.529,4221.132,11.35,,,2382.477,5
