requestId,호기정보,startX1,startY1,startZ1,endX1,endY1,endZ1,startThickness1,endThickness1,length1,weldingLeg1,startX2,startY2,startZ2,endX2,endY2,endZ2,startThickness2,endThickness2,length2,weldingLeg2
482579,B라인3번거더,18027.093,3741.579,-0.019,15678.982,3676.568,1.422,12,12,2349.012,4.5,18026.761,3753.574,-0.018,15678.65,3688.563,1.423,12,12,2349.012,4.5
484258,B라인3번거더,15932.199,3780.606,1.277,15913.434,4458.366,1.364,12,12,678.02,4.5,15920.204,3780.274,1.284,15901.439,4458.033,1.372,12,12,678.02,4.5
485678,B라인3번거더,16302.096,3608.797,1.03,16320.861,2931.037,0.943,12,12,678.02,4.5,16290.1,3608.465,1.037,16308.865,2930.705,0.95,12,12,678.02,4.5
486984,B라인3번거더,17660.528,1587.841,2.145,19532.938,1665.274,1.979,12,12,1874.011,4.5,17660.032,1599.831,2.15,19532.442,1677.264,1.984,12,12,1874.011,4.5
487930,B라인3번거더,17696.062,728.576,1.843,19568.471,806.008,1.677,12,12,1874.009,4.5,17695.566,740.565,1.847,19567.975,817.998,1.681,12,12,1874.009,4.5
489716,B라인3번거더,18296.539,4435.218,-2.031,19779.259,4464.505,0.108,12,12,1483.01,4.5,18296.302,4447.215,-2.036,19779.022,4476.503,0.104,12,12,1483.01,4.5
490879,B라인3번거더,18313.523,3575.385,-1.73,20064.188,3609.966,0.796,12,12,1751.009,4.5,18313.286,3587.383,-1.735,20063.951,3621.963,0.791,12,12,1751.009,4.5
492168,B라인3번거더,18906.488,3634.098,-0.89,18891.123,4411.965,-1.162,12,12,778.02,4.5,18894.49,3633.861,-0.907,18879.126,4411.728,-1.18,12,12,778.02,4.5
493137,B라인3번거더,19098.755,1612.298,2.006,19130.902,834.943,1.732,12,12,778.02,4.5,19086.765,1611.803,2.007,19118.912,834.447,1.733,12,12,778.02,4.5
494311,B라인3번거더,19549.362,3646.796,0.038,19533.997,4424.664,-0.235,12,12,778.02,4.5,19537.364,3646.559,0.02,19522.0,4424.427,-0.252,12,12,778.02,4.5
495810,B라인3번거더,19582.895,1667.34,1.975,21799.249,1758.996,1.779,12,12,2218.248,4.5,19582.399,1679.33,1.979,21798.753,1770.986,1.783,12,12,2218.248,4.5
497016,B라인3번거더,21799.249,898.261,1.48,19618.428,808.074,1.673,12,12,2182.685,4.5,21798.753,910.251,1.484,19617.932,820.064,1.677,12,12,2182.685,4.5
497935,B라인3번거더,19829.249,4465.493,0.18,21799.119,4504.403,3.022,12,12,1970.257,4.5,19829.012,4477.49,0.176,21798.882,4516.401,3.018,12,12,1970.257,4.5
499098,B라인3번거더,19840.121,1642.957,1.94,19872.269,865.602,1.667,12,12,778.02,4.5,19828.132,1642.461,1.941,19860.279,865.106,1.668,12,12,778.02,4.5
500226,B라인3번거더,20084.27,4517.53,0.533,20068.905,5295.397,0.261,12,12,778.02,4.5,20072.272,4517.293,0.516,20056.908,5295.16,0.243,12,12,778.02,4.5
501168,B라인3번거더,20114.179,3610.953,0.868,21799.118,3644.235,3.299,12,12,1685.27,4.5,20113.942,3622.951,0.863,21798.881,3656.233,3.295,12,12,1685.27,4.5
502538,B라인3번거더,20201.422,1739.949,1.937,20169.275,2517.304,2.21,12,12,778.02,4.5,20189.432,1739.453,1.938,20157.285,2516.809,2.211,12,12,778.02,4.5
958909,B라인3번거더,15798.317,1758.894,1.968,13759.81,1757.559,2.448,12,12,2038.508,4.5,15798.325,1746.894,1.961,13759.818,1745.559,2.442,12,12,2038.508,4.5
